hex,accommodation,sports,public,company,healthcare,residense,government,life,technology,shop,finance,landscape,dining
8730914ccffffff,7.315789474,2.105263158,1.368421053,6.473684211,1.315789474,1.368421053,2.263157895,2.789473684,2.578947368,0.947368421,1.210526316,0.210526316,11.36842105
8730914cdffffff,7.421052632,2.157894737,1.315789474,5.210526316,1.473684211,1.315789474,2.315789474,2.842105263,2.526315789,1,1.210526316,0.210526316,11.52631579
8730914ceffffff,6.368421053,2.263157895,1.842105263,5.105263158,1.157894737,1,1.842105263,2.789473684,2.473684211,0.842105263,1.210526316,0.263157895,11.15789474
8730914d0ffffff,0.368421053,1,2.263157895,6.421052632,0.789473684,0.421052632,2.684210526,2,0.894736842,0.052631579,0.157894737,0.526315789,2.947368421
8730914d1ffffff,0.368421053,1.210526316,2.105263158,7.105263158,0.842105263,0.473684211,2.842105263,2,0.789473684,0.052631579,0.157894737,0.578947368,2.947368421
8730914d2ffffff,0.052631579,0.526315789,1.526315789,1.631578947,0.210526316,0.105263158,0.473684211,0,0.157894737,0,0,0.315789474,0.157894737
8730914d3ffffff,0.105263158,0.789473684,1.684210526,2.210526316,0.157894737,0.157894737,0.789473684,0,0.210526316,0,0,0.473684211,0.263157895
8730914d4ffffff,0.315789474,1.105263158,2.684210526,7.263157895,0.894736842,0.421052632,2.684210526,2,1.157894737,0.052631579,0.157894737,0.368421053,2.947368421
8730914d5ffffff,0.368421053,1.210526316,2.421052632,7.736842105,0.894736842,0.473684211,3.052631579,2,1,0.052631579,0.157894737,0.421052632,2.947368421
8730914d6ffffff,0.210526316,0.684210526,2,3.736842105,0.736842105,0.263157895,1.789473684,1.842105263,0.736842105,0.052631579,0.157894737,0.421052632,2.578947368
8730914d8ffffff,1.105263158,1.263157895,1.684210526,3,0.684210526,0.421052632,1.210526316,1.789473684,0.894736842,0.368421053,0.210526316,0.473684211,3.578947368
8730914d9ffffff,3.263157895,1.736842105,1.105263158,3.368421053,1.052631579,0.789473684,1.421052632,2.736842105,2.473684211,0.578947368,0.368421053,0.368421053,8.947368421
8730914daffffff,0.052631579,0.526315789,1.052631579,0.894736842,0.105263158,0.157894737,0.421052632,0,0.052631579,0,0,0.421052632,0.052631579
8730914dbffffff,1.052631579,0.894736842,1,2.789473684,0.578947368,0.368421053,1.157894737,1.842105263,0.894736842,0.421052632,0.263157895,0.421052632,3.421052632
8730914dcffffff,1.157894737,1.263157895,2,5.736842105,0.947368421,0.473684211,2.157894737,1.947368421,1.157894737,0.368421053,0.210526316,0.473684211,3.894736842
8730914ddffffff,3.315789474,1.842105263,1.736842105,4.263157895,1.157894737,0.789473684,1.526315789,2.736842105,2.526315789,0.578947368,0.368421053,0.421052632,9
8730914deffffff,0.105263158,0.842105263,1.578947368,2.157894737,0.157894737,0.210526316,0.473684211,0,0.210526316,0,0,0.473684211,0.210526316
8730914e0ffffff,2.105263158,2.157894737,1.894736842,29.21052632,1.368421053,2.315789474,2.157894737,3.157894737,2.684210526,0.736842105,0.526315789,0.421052632,8.578947368
8730914e1ffffff,4.578947368,3.789473684,1.631578947,32.42105263,4.263157895,3.526315789,6,9.894736842,5.789473684,1.894736842,1.473684211,0.473684211,21.73684211
8730914e2ffffff,2.210526316,2.315789474,1.947368421,22.26315789,1.894736842,1.842105263,4.157894737,5.052631579,2.842105263,0.631578947,0.578947368,0.578947368,10.52631579
8730914e3ffffff,2.105263158,1.894736842,1.631578947,29.31578947,1.578947368,2.157894737,3.052631579,3.315789474,2.526315789,0.736842105,0.526315789,0.315789474,8.789473684
8730914e4ffffff,2.052631579,2.052631579,1.631578947,19,1.684210526,2.421052632,2.263157895,3.263157895,2.421052632,0.789473684,0.526315789,0.473684211,8.684210526
8730914e5ffffff,2.210526316,1.894736842,1.789473684,30.94736842,1.526315789,3.157894737,2.421052632,3.263157895,2.894736842,0.842105263,0.578947368,0.473684211,8.842105263
8730914e6ffffff,1.894736842,2.315789474,1.789473684,17.36842105,1.368421053,1.526315789,2.210526316,3.052631579,2.315789474,0.578947368,0.421052632,0.526315789,7.947368421
8730914e8ffffff,7.315789474,3.789473684,1.631578947,28.94736842,3.526315789,3.157894737,6.105263158,7.473684211,4.526315789,2,1.894736842,0.210526316,17.31578947
8730914e9ffffff,8,4.157894737,1.631578947,30.21052632,3.789473684,3.210526316,7.368421053,8.631578947,4.789473684,2.105263158,2.631578947,0.210526316,20.42105263
8730914eaffffff,7.789473684,3.315789474,1.631578947,19.84210526,3.473684211,2.473684211,5.631578947,7.473684211,4.631578947,1.526315789,1.947368421,0.210526316,19.10526316
8730914ebffffff,8.368421053,3.684210526,1.526315789,21.21052632,3.421052632,2.684210526,6,7.526315789,4.789473684,1.631578947,2,0.210526316,19.52631579
8730914ecffffff,4.789473684,4.473684211,1.578947368,36.89473684,3.631578947,3.842105263,6.052631579,7.789473684,5.368421053,2.105263158,2,0.210526316,19.26315789
8730914edffffff,5.263157895,4.473684211,1.368421053,31.68421053,3.526315789,3.631578947,6.526315789,7.684210526,4.894736842,2.105263158,1.947368421,0.210526316,17.31578947
8730914eeffffff,4.105263158,3.263157895,1.263157895,27.52631579,3.526315789,3,5.421052632,7.105263158,4.421052632,1.684210526,1.894736842,0.263157895,18.10526316
8730914f0ffffff,2.315789474,2.105263158,2.421052632,9.736842105,1.578947368,0.789473684,3.526315789,4,2.157894737,0.315789474,0.421052632,0.894736842,7.473684211
8730914f1ffffff,1.684210526,2.210526316,2.421052632,15.73684211,1.789473684,1,3.736842105,4.157894737,2.421052632,0.368421053,0.473684211,0.421052632,8.157894737
8730914f2ffffff,1.473684211,1.894736842,2.789473684,6.947368421,0.842105263,0.421052632,2.842105263,2,1.210526316,0.052631579,0.157894737,0.736842105,3.736842105
8730914f3ffffff,0.315789474,1.368421053,2.631578947,8.473684211,1,0.473684211,3.052631579,2,1.157894737,0.052631579,0.157894737,0.368421053,3.105263158
8730914f4ffffff,2.315789474,2.157894737,2.105263158,8.105263158,1.421052632,0.842105263,2.736842105,3.842105263,2.263157895,0.315789474,0.421052632,1.210526316,7.578947368
8730914f5ffffff,2.105263158,2.473684211,2.210526316,17.52631579,1.894736842,1.421052632,3.947368421,5,2.947368421,0.473684211,0.578947368,0.947368421,9.631578947
8730914f6ffffff,1.421052632,2.105263158,2.368421053,5.157894737,0.631578947,0.368421053,2,1.842105263,1.105263158,0.052631579,0.157894737,0.789473684,3.421052632
873091500ffffff,0.315789474,0.578947368,1.315789474,26.68421053,0.631578947,3.105263158,3.631578947,0.894736842,1.842105263,0.526315789,0.263157895,0.368421053,3.736842105
873091501ffffff,1.578947368,2.684210526,0.578947368,43.42105263,2,5,5.421052632,6.736842105,4.578947368,1.315789474,1.368421053,0.894736842,15.73684211
873091502ffffff,1.157894737,1.789473684,1.421052632,29.47368421,1.789473684,4.421052632,4.210526316,3.315789474,3.684210526,0.736842105,1.263157895,0.473684211,8.789473684
873091503ffffff,2.578947368,4.789473684,0.631578947,44,3.842105263,7.210526316,6.368421053,11.05263158,8.421052632,1.736842105,2.578947368,1.157894737,24.31578947
873091504ffffff,0.315789474,0.263157895,2.473684211,12.05263158,0.473684211,2.052631579,2.684210526,0.684210526,1.263157895,0.473684211,0.315789474,0.315789474,1.368421053
873091505ffffff,0.157894737,0.473684211,1.473684211,22.21052632,0.315789474,3.263157895,3.263157895,0.736842105,1.736842105,0.315789474,0.157894737,0.473684211,2.263157895
873091506ffffff,0.526315789,0.473684211,2.157894737,15.89473684,0.631578947,1.894736842,3.736842105,0.578947368,1.263157895,0.421052632,0.578947368,0.315789474,1.842105263
873091508ffffff,2.578947368,6.368421053,0.789473684,55.47368421,5.368421053,9.105263158,6.315789474,13.73684211,10.05263158,2.631578947,2.684210526,1.421052632,33.31578947
873091509ffffff,5.947368421,9.052631579,1.105263158,57.84210526,7.105263158,11.89473684,9.368421053,17.15789474,11.52631579,3.315789474,3.421052632,1.947368421,43.63157895
87309150affffff,3.157894737,7.631578947,0.789473684,59.94736842,5.736842105,9.421052632,8.315789474,14.73684211,11.52631579,2.578947368,3.684210526,1.421052632,35.73684211
87309150bffffff,2.894736842,7.105263158,0.894736842,58.10526316,5.263157895,8.894736842,6.789473684,13.63157895,9.789473684,2.473684211,2.736842105,1.526315789,34.63157895
87309150cffffff,2.368421053,5.315789474,0.684210526,48.52631579,4.368421053,7.842105263,5.842105263,10.52631579,7.157894737,2.263157895,2.315789474,1.421052632,26.42105263
87309150dffffff,5.631578947,8.526315789,0.842105263,48.63157895,6.736842105,11.10526316,8.315789474,15.73684211,10.57894737,3,3.157894737,2.105263158,39.68421053
87309150effffff,3.157894737,7.105263158,0.368421053,54.05263158,5.684210526,9.263157895,8.210526316,14.68421053,11.47368421,2.526315789,3.684210526,1.421052632,35
873091510ffffff,0.473684211,0.473684211,1.421052632,9.578947368,0.789473684,0.842105263,2.684210526,0.473684211,0.631578947,0.315789474,0.421052632,0.368421053,1.315789474
873091511ffffff,1.263157895,1.736842105,0.947368421,18.63157895,1.842105263,2.473684211,4.473684211,3.368421053,3,0.684210526,1.210526316,0.421052632,7.894736842
873091512ffffff,0.157894737,1,1.368421053,5.578947368,0.736842105,0.894736842,1.578947368,0.894736842,0.789473684,0.368421053,0.052631579,0.368421053,1.684210526
873091513ffffff,1.789473684,2.842105263,0.526315789,15.73684211,2.473684211,2.526315789,6.210526316,5.789473684,3.368421053,0.684210526,1.684210526,0.421052632,9.105263158
873091514ffffff,0.736842105,0.736842105,2.526315789,9.894736842,1,1.684210526,3.473684211,1.736842105,1.105263158,0.421052632,0.894736842,0.578947368,2.578947368
873091515ffffff,0.526315789,0.526315789,2,15.63157895,0.736842105,1.894736842,3.526315789,0.631578947,1.263157895,0.315789474,0.578947368,0.368421053,1.789473684
873091516ffffff,0.631578947,0.736842105,1.947368421,5.684210526,1.105263158,1.052631579,3.210526316,1.789473684,0.789473684,0.473684211,0.736842105,0.421052632,2.789473684
873091518ffffff,3.263157895,5.526315789,0.684210526,42.73684211,4.736842105,7,8.947368421,14,9.210526316,1.789473684,2.736842105,1.157894737,27.94736842
873091519ffffff,3.526315789,6.210526316,0.947368421,60.68421053,5.052631579,8.473684211,8.105263158,15.26315789,10.94736842,2.263157895,3.315789474,1.263157895,32.47368421
87309151affffff,2.684210526,5.368421053,0.789473684,28.31578947,4.157894737,5,7.526315789,10,6.368421053,1.526315789,2.210526316,0.842105263,19.63157895
87309151bffffff,4,6.157894737,0.947368421,35.84210526,5.526315789,5.315789474,9.105263158,16.73684211,9.684210526,2.210526316,3.157894737,0.947368421,31.89473684
87309151cffffff,2.421052632,4.473684211,0.578947368,38,3.684210526,6.210526316,6,10.84210526,7.842105263,1.684210526,2,1,23.52631579
87309151dffffff,2.842105263,5.315789474,0.631578947,51.26315789,4.157894737,7.894736842,7.947368421,12.31578947,9.578947368,1.789473684,2.842105263,1.210526316,27.21052632
87309151effffff,2.105263158,4.210526316,0.368421053,24.10526316,3.578947368,4.157894737,7.368421053,8.789473684,5.842105263,1.105263158,1.894736842,0.789473684,15.26315789
873091520ffffff,0.210526316,0.684210526,2.631578947,13.84210526,0.842105263,2.210526316,2.421052632,0.947368421,1.368421053,0.473684211,0.210526316,0.315789474,1.210526316
873091521ffffff,0.263157895,0.947368421,1.578947368,14.21052632,1.105263158,2.526315789,3.263157895,1.210526316,1.736842105,0.631578947,0.368421053,0.315789474,2.368421053
873091522ffffff,0.315789474,0.473684211,2.947368421,10.73684211,0.684210526,2.157894737,2.789473684,0.578947368,1.315789474,0.421052632,0.315789474,0.315789474,1.315789474
873091523ffffff,0.105263158,0.421052632,2.263157895,8.473684211,0.631578947,1.578947368,2.421052632,0.578947368,1.157894737,0.368421053,0.105263158,0.263157895,0.842105263
873091524ffffff,0.473684211,1,2.684210526,14.52631579,0.842105263,2.473684211,2.421052632,1.052631579,1.368421053,0.631578947,0.263157895,0.526315789,1.578947368
873091525ffffff,1,1.473684211,2.052631579,16.89473684,1.473684211,3.578947368,4.105263158,2.157894737,2.368421053,0.789473684,0.684210526,0.684210526,4.842105263
873091526ffffff,0.421052632,0.736842105,3.368421053,10.52631579,0.578947368,2.105263158,2.315789474,0.631578947,1.315789474,0.578947368,0.263157895,0.473684211,1.210526316
873091528ffffff,0.263157895,2.105263158,0.684210526,13.36842105,0.578947368,2.368421053,2.684210526,0.947368421,1.421052632,0.526315789,0.052631579,0.894736842,3.368421053
873091529ffffff,2.842105263,5.157894737,0.578947368,18.15789474,2.631578947,6,8,4.947368421,16.15789474,1.526315789,2.263157895,2.421052632,15.84210526
87309152affffff,0.263157895,0.947368421,0.736842105,35.57894737,0.736842105,4.842105263,3.684210526,1.684210526,2.421052632,0.684210526,0.736842105,0.947368421,4.736842105
87309152bffffff,2.157894737,5.842105263,0.684210526,39.57894737,3.263157895,7.421052632,4.473684211,6.157894737,5.578947368,1.789473684,1.684210526,1.263157895,21.26315789
87309152cffffff,0.368421053,2.368421053,0.947368421,17.84210526,0.947368421,3.947368421,3.315789474,1.052631579,1.894736842,0.473684211,0.368421053,0.684210526,2.684210526
87309152dffffff,0.578947368,3,0.842105263,13.52631579,0.894736842,4.105263158,3.157894737,1.157894737,2.210526316,0.631578947,0.473684211,1.684210526,4.157894737
87309152effffff,0.157894737,0.578947368,1.105263158,8.421052632,0.526315789,1.684210526,2.684210526,0.473684211,1.263157895,0.157894737,0.052631579,0.631578947,0.789473684
873091530ffffff,0.736842105,0.578947368,3.631578947,11.68421053,1.052631579,1.789473684,3.263157895,1.947368421,1.263157895,0.526315789,1,0.578947368,2.578947368
873091531ffffff,0.578947368,0.526315789,3.052631579,12.15789474,0.684210526,1.578947368,3.473684211,0.894736842,1.105263158,0.578947368,0.684210526,0.315789474,1.842105263
873091532ffffff,0.736842105,0.842105263,3.105263158,11.31578947,1,2,3.473684211,1.736842105,1.157894737,0.421052632,0.894736842,0.631578947,2.684210526
873091533ffffff,0.736842105,0.631578947,2.684210526,11.10526316,1,1.789473684,3.473684211,1.736842105,1.105263158,0.368421053,0.894736842,0.473684211,2.526315789
873091534ffffff,0.736842105,0.526315789,3.210526316,10.84210526,0.947368421,1.842105263,2.947368421,2.052631579,1.157894737,0.473684211,1.052631579,0.631578947,2.578947368
873091535ffffff,0.578947368,0.631578947,3.263157895,11.73684211,0.789473684,1.526315789,3.263157895,0.894736842,1.263157895,0.526315789,0.684210526,0.578947368,1.894736842
873091536ffffff,0.736842105,0.736842105,3.631578947,10.94736842,0.947368421,2.157894737,3.210526316,1.842105263,1.157894737,0.263157895,0.947368421,0.578947368,2.684210526
873091540ffffff,29.15789474,27.21052632,0.368421053,164,15.42105263,42.52631579,28.78947368,40.15789474,45.73684211,8.157894737,17.21052632,6.578947368,116.8421053
873091541ffffff,37.26315789,37.15789474,0.315789474,191,24.05263158,50.10526316,36.15789474,62.63157895,63.63157895,11.42105263,22.36842105,7.263157895,160.7894737
873091542ffffff,17.78947368,19.78947368,0.368421053,99.36842105,11.94736842,31.31578947,16.94736842,29.36842105,30.68421053,5.684210526,10.47368421,5.421052632,87.36842105
873091543ffffff,30.89473684,27.47368421,0.368421053,167.2105263,13.94736842,36.52631579,18.05263158,35.36842105,43.10526316,7.368421053,15.63157895,5.052631579,111.4736842
873091544ffffff,30,36.89473684,0.315789474,186.1578947,18.21052632,48.36842105,42.05263158,51.21052632,68.31578947,10.52631579,27.05263158,6.263157895,139.2105263
873091545ffffff,37.84210526,38.52631579,0.263157895,194.1052632,28.26315789,59.94736842,46.10526316,61.73684211,69.15789474,12.21052632,25,8.368421053,164.8947368
873091546ffffff,17.31578947,21,0.421052632,119.6842105,12.36842105,34.94736842,22.31578947,31.78947368,45.36842105,6.473684211,12.05263158,5.315789474,96.57894737
873091548ffffff,54.73684211,48.52631579,0.210526316,206.3157895,34.31578947,56.36842105,37,92.52631579,77.42105263,14.36842105,29.15789474,3.842105263,208.0526316
873091549ffffff,48.52631579,46.68421053,0.157894737,175.0526316,33.84210526,54.57894737,36.57894737,89.84210526,74.78947368,13.63157895,26.63157895,4.368421053,193
87309154affffff,32.68421053,36.26315789,0.157894737,163.0526316,35.63157895,43.94736842,29.47368421,60.26315789,61.84210526,9.526315789,21.47368421,5.157894737,145.0526316
87309154bffffff,45.36842105,42.68421053,0.263157895,178.3684211,44.63157895,50.26315789,33.78947368,81.36842105,71.21052632,11.94736842,25.73684211,4.368421053,177.3684211
87309154cffffff,43.36842105,47.57894737,0.368421053,199.5789474,33.94736842,60.31578947,43.57894737,84.47368421,78.94736842,14.42105263,30.36842105,5.894736842,194.2631579
87309154dffffff,53.15789474,45.63157895,0.210526316,194.7894737,36.15789474,56.57894737,38.47368421,90.52631579,72.21052632,14.68421053,28.52631579,3.842105263,197.4736842
87309154effffff,42.47368421,42,0.315789474,184.2105263,26,48.78947368,32.94736842,70.68421053,69.15789474,12.21052632,26.78947368,5.526315789,180
873091550ffffff,4.947368421,8.842105263,0.736842105,33.21052632,6.631578947,10.21052632,6.894736842,13.21052632,8.157894737,2.578947368,2.789473684,4.947368421,33.31578947
873091551ffffff,10.26315789,12.26315789,0.631578947,45.47368421,7.578947368,16.36842105,9.631578947,18.52631579,18.42105263,3.631578947,5,5.684210526,53
873091552ffffff,1.894736842,5.052631579,0.736842105,36.15789474,2.684210526,4.210526316,5.263157895,5.105263158,4.631578947,1.210526316,1.578947368,2.368421053,15.10526316
873091553ffffff,4.473684211,4.789473684,0.684210526,27.05263158,2.473684211,5.315789474,3.894736842,5,5.631578947,1.421052632,1.315789474,4.526315789,17.57894737
873091554ffffff,8.368421053,11.15789474,1.105263158,49.15789474,8.526315789,15.57894737,9.894736842,19.10526316,10.89473684,4.052631579,3.842105263,2.526315789,51.57894737
873091555ffffff,12.52631579,16.31578947,0.684210526,56.42105263,10.78947368,23.10526316,12.10526316,26.21052632,21.31578947,5.157894737,6.105263158,4.894736842,77.05263158
